Station: ARGENTIA A
Year,Month,Day,Time,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,
1964,01,11,18:30,27,,27,,
1964,01,11,19:30,27,,24,,
1964,01,11,20:30,,,,,
1964,01,11,21:30,,,,,
1964,01,11,22:30,,,,,
1964,01,11,23:30,27,,24,,
1964,01,12,00:30,27,,19,,
1964,01,12,01:30,27,,23,,
1964,01,12,02:30,27,,23,,
1964,01,12,03:30,27,,19,,
1964,01,12,04:30,,,,,
1964,01,12,05:30,27,,23,,
1964,01,12,06:30,27,,26,,
1964,01,12,07:30,,,,,
1964,01,12,08:30,,,,,
1964,01,12,09:30,,,,,
1964,01,12,10:30,,,,,
1964,01,12,11:30,,,,,
1964,01,12,12:30,,,,,
1964,01,12,13:30,,,,,
1964,01,12,14:30,,,,,
1964,01,12,15:30,,,,,
1964,01,12,16:30,,,,,
1964,01,12,17:30,,,,,
1964,01,12,18:30,29,,21,,
1964,01,12,19:30,,,,,
1964,01,12,20:30,,,,,
1964,01,12,21:30,,,,,
1964,01,12,22:30,,,,,
1964,01,12,23:30,,,,,
1964,01,13,00:30,,,,,
1964,01,13,01:30,,,,,
1964,01,13,02:30,27,,21,,
1964,01,13,03:30,,,,,
1964,01,13,04:30,,,,,
1964,01,13,05:30,,,,,
1964,01,13,06:30,27,,18,,
1964,01,13,07:30,27,,23,,
1964,01,13,08:30,,,,,
1964,01,13,09:30,,,,,
1964,01,13,10:30,,,,,
1964,01,13,11:30,,,,,
1964,01,13,12:30,,,,,
1964,01,13,13:30,,,,,
1964,01,13,14:30,,,,,
1964,01,13,15:30,,,,,
1964,01,13,16:30,,,,,
1964,01,13,17:30,,,,,
1964,01,13,18:30,,,,,
1964,01,13,19:30,,,,,
1964,01,13,20:30,,,,,
1964,01,13,21:30,,,,,
1964,01,13,22:30,,,,,
1964,01,13,23:30,,,,,
1964,01,14,00:30,27,,5,,
1964,01,14,01:30,,,,,
1964,01,14,02:30,,,,,
1964,01,14,03:30,,,,,
1964,01,14,04:30,,,,,
1964,01,14,05:30,5,,5,,
1964,01,14,06:30,7,,8,,
1964,01,14,07:30,,,,,
1964,01,14,08:30,,,,,
1964,01,14,09:30,9,,16,,
1964,01,14,10:30,7,,26,,
1964,01,14,11:30,5,,16,,
1964,01,14,12:30,2,,19,,
1964,01,14,13:30,5,,16,,
1964,01,14,14:30,7,,16,,
1964,01,14,15:30,7,,23,,
1964,01,14,16:30,5,,29,,
1964,01,14,17:30,5,,26,,
1964,01,14,18:30,5,,26,,
1964,01,14,19:30,5,,24,,
1964,01,14,20:30,5,,21,,
1964,01,14,21:30,2,,27,,
1964,01,14,22:30,2,,32,,
1964,01,14,23:30,2,,24,,
1964,01,15,00:30,36,,26,,
1964,01,15,01:30,36,,26,,
1964,01,15,02:30,36,,29,,
1964,01,15,03:30,36,,31,,
1964,01,15,04:30,34,,26,,
1964,01,15,05:30,34,,26,,
1964,01,15,06:30,32,,27,,
1964,01,15,07:30,32,,27,,
1964,01,15,08:30,32,,23,,
1964,01,15,09:30,32,,19,,
1964,01,15,10:30,,,,,
1964,01,15,11:30,,,,,
1964,01,15,12:30,32,,19,,
1964,01,15,13:30,27,,19,,
1964,01,15,14:30,27,,27,,
1964,01,15,15:30,,,,,
1964,01,15,16:30,,,,,
1964,01,15,17:30,,,,,
1964,01,15,18:30,,,,,
1964,01,15,19:30,27,,35,,
1964,01,15,20:30,27,,34,,
1964,01,15,21:30,,,,,
1964,01,15,22:30,,,,,
1964,01,15,23:30,,,,,
1964,01,16,00:30,27,,35,,
1964,01,16,01:30,27,,40,,
1964,01,16,02:30,27,,39,,
1964,01,16,03:30,27,,40,,
1964,01,16,04:30,,,,,
1964,01,16,05:30,,,,,
1964,01,16,06:30,27,,39,,
1964,01,16,07:30,27,,37,,
1964,01,16,08:30,25,,39,,
1964,01,16,09:30,25,,34,,
1964,01,16,10:30,27,,39,,
1964,01,16,11:30,27,,35,,
1964,01,16,12:30,27,,31,,
1964,01,16,13:30,,,,,
1964,01,16,14:30,,,,,
1964,01,16,15:30,,,,,
1964,01,16,16:30,,,,,
1964,01,16,17:30,,,,,
1964,01,16,18:30,,,,,
1964,01,16,19:30,,,,,
1964,01,16,20:30,,,,,
1964,01,16,21:30,,,,,
1964,01,16,22:30,,,,,
1964,01,16,23:30,,,,,
1964,01,17,00:30,,,,,
1964,01,17,01:30,,,,,
1964,01,17,02:30,,,,,
1964,01,17,03:30,,,,,
1964,01,17,04:30,,,,,
1964,01,17,05:30,,,,,
1964,01,17,06:30,,,,,
1964,01,17,07:30,,,,,
1964,01,17,08:30,,,,,
1964,01,17,09:30,,,,,
1964,01,17,10:30,,,,,
1964,01,17,11:30,,,,,
1964,01,17,12:30,,,,,
1964,01,17,13:30,,,,,
1964,01,17,14:30,,,,,
1964,01,17,15:30,,,,,
1964,01,17,16:30,,,,,
1964,01,17,17:30,,,,,
1964,01,17,18:30,,,,,
1964,01,17,19:30,,,,,
1964,01,17,20:30,,,,,
1964,01,17,21:30,25,,21,,
1964,01,17,22:30,25,,21,,
1964,01,17,23:30,29,,5,,
1964,01,18,00:30,,,,,
1964,01,18,01:30,,,,,
1964,01,18,02:30,,,,,
1964,01,18,03:30,,,,,
1964,01,18,04:30,,,,,
1964,01,18,05:30,,,,,
1964,01,18,06:30,,,,,
1964,01,18,07:30,,,,,
1964,01,18,08:30,,,,,
1964,01,18,09:30,,,,,
1964,01,18,10:30,,,,,
1964,01,18,11:30,,,,,
1964,01,18,12:30,,,,,
1964,01,18,13:30,,,,,
1964,01,18,14:30,,,,,
1964,01,18,15:30,,,,,
1964,01,18,16:30,,,,,
1964,01,18,17:30,,,,,
1964,01,18,18:30,,,,,
1964,01,18,19:30,,,,,
1964,01,18,20:30,27,,13,,
1964,01,18,21:30,23,,11,,
1964,01,18,22:30,27,,19,,
1964,01,18,23:30,27,,16,,
1964,01,19,00:30,25,,14,,
1964,01,19,01:30,32,,5,,
1964,01,19,02:30,34,,8,,
1964,01,19,03:30,2,,5,,
1964,01,19,04:30,5,,6,,
1964,01,19,05:30,5,,8,,
1964,01,19,06:30,,,,,
1964,01,19,07:30,,,,,
1964,01,19,08:30,,,,,
1964,01,19,09:30,,,,,
1964,01,19,10:30,,,,,
1964,01,19,11:30,,,,,
1964,01,19,12:30,,,,,
1964,01,19,13:30,,,,,
1964,01,19,14:30,,,,,
1964,01,19,15:30,,,,,
1964,01,19,16:30,,,,,
1964,01,19,17:30,,,,,
1964,01,19,18:30,,,,,
1964,01,19,19:30,,,,,
1964,01,19,20:30,,,,,
1964,01,19,21:30,,,,,
1964,01,19,22:30,,,,,
1964,01,19,23:30,,,,,
1964,01,20,00:30,,,,,
1964,01,20,01:30,,,,,
1964,01,20,02:30,,,,,
1964,01,20,03:30,,,,,
1964,01,20,04:30,,,,,
1964,01,20,05:30,,,,,
1964,01,20,06:30,,,,,
1964,01,20,07:30,,,,,
1964,01,20,08:30,,,,,
1964,01,20,09:30,,,,,
1964,01,20,10:30,,,,,
1964,01,20,11:30,,,,,
1964,01,20,12:30,,,,,
1964,01,20,13:30,,,,,
1964,01,20,14:30,,,,,
1964,01,20,15:30,,,,,
1964,01,20,16:30,,,,,
1964,01,20,17:30,,,,,
1964,01,20,18:30,,,,,
1964,01,20,19:30,,,,,
1964,01,20,20:30,,,,,
1964,01,20,21:30,,,,,
1964,01,20,22:30,,,,,
1964,01,20,23:30,,,,,
1964,01,21,00:30,,,,,
1964,01,21,01:30,,,,,
1964,01,21,02:30,,,,,
1964,01,21,03:30,,,,,
1964,01,21,04:30,,,,,
1964,01,21,05:30,,,,,
1964,01,21,06:30,,,,,
1964,01,21,07:30,,,,,
1964,01,21,08:30,,,,,
1964,01,21,09:30,,,,,
1964,01,21,10:30,,,,,
1964,01,21,11:30,,,,,
1964,01,21,12:30,,,,,
1964,01,21,13:30,,,,,
1964,01,21,14:30,,,,,
1964,01,21,15:30,,,,,
1964,01,21,16:30,,,,,
1964,01,21,17:30,,,,,
1964,01,21,18:30,,,,,
1964,01,21,19:30,,,,,
1964,01,21,20:30,,,,,
1964,01,21,21:30,,,,,
1964,01,21,22:30,,,,,
1964,01,21,23:30,,,,,
1964,01,22,00:30,,,,,
1964,01,22,01:30,,,,,
1964,01,22,02:30,,,,,
1964,01,22,03:30,,,,,
1964,01,22,04:30,,,,,
1964,01,22,05:30,,,,,
1964,01,22,06:30,9,,11,,
1964,01,22,07:30,,,,,
1964,01,22,08:30,9,,16,,
1964,01,22,09:30,9,,19,,
1964,01,22,10:30,9,,19,,
1964,01,22,11:30,,,,,
1964,01,22,12:30,,,,,
1964,01,22,13:30,,,,,
1964,01,22,14:30,,,,,
1964,01,22,15:30,,,,,
1964,01,22,16:30,7,,18,,
1964,01,22,17:30,,,,,
1964,01,22,18:30,,,,,
1964,01,22,19:30,,,,,
1964,01,22,20:30,,,,,
1964,01,22,21:30,,,,,
1964,01,22,22:30,,,,,
1964,01,22,23:30,5,,14,,
1964,01,23,00:30,7,,19,,
1964,01,23,01:30,7,,19,,
1964,01,23,02:30,2,,23,,
1964,01,23,03:30,36,,23,,
1964,01,23,04:30,2,,26,,
1964,01,23,05:30,2,,26,,
1964,01,23,06:30,2,,27,,
1964,01,23,07:30,2,,27,,
1964,01,23,08:30,2,,26,,
1964,01,23,09:30,2,,26,,
1964,01,23,10:30,2,,27,,
1964,01,23,11:30,2,,26,,
1964,01,23,12:30,2,,24,,
1964,01,23,13:30,36,,23,,
1964,01,23,14:30,36,,24,,
1964,01,23,15:30,36,,16,,
1964,01,23,16:30,2,,19,,
1964,01,23,17:30,2,,21,,
1964,01,23,18:30,2,,23,,
1964,01,23,19:30,2,,16,,
1964,01,23,20:30,36,,18,,
1964,01,23,21:30,36,,11,,
1964,01,23,22:30,36,,14,,
1964,01,23,23:30,36,,19,,
1964,01,24,00:30,36,,19,,
1964,01,24,01:30,36,,19,,
1964,01,24,02:30,36,,21,,
1964,01,24,03:30,36,,19,,
1964,01,24,04:30,34,,19,,
1964,01,24,05:30,34,,11,,
1964,01,24,06:30,34,,11,,
1964,01,24,07:30,,,,,
1964,01,24,08:30,,,,,
1964,01,24,09:30,,,,,
1964,01,24,10:30,,,,,
1964,01,24,11:30,,,,,
1964,01,24,12:30,,,,,
1964,01,24,13:30,,,,,
1964,01,24,14:30,,,,,
1964,01,24,15:30,,,,,
1964,01,24,16:30,,,,,
1964,01,24,17:30,,,,,
1964,01,24,18:30,,,,,
1964,01,24,19:30,,,,,
1964,01,24,20:30,,,,,
1964,01,24,21:30,,,,,
1964,01,24,22:30,,,,,
1964,01,24,23:30,,,,,
1964,01,25,00:30,,,,,
1964,01,25,01:30,,,,,
1964,01,25,02:30,,,,,
1964,01,25,03:30,,,,,
1964,01,25,04:30,,,,,
1964,01,25,05:30,,,,,
1964,01,25,06:30,,,,,
1964,01,25,07:30,,,,,
1964,01,25,08:30,,,,,
1964,01,25,09:30,,,,,
1964,01,25,10:30,,,,,
1964,01,25,11:30,,,,,
1964,01,25,12:30,,,,,
1964,01,25,13:30,,,,,
1964,01,25,14:30,,,,,
1964,01,25,15:30,,,,,
1964,01,25,16:30,,,,,
1964,01,25,17:30,,,,,
1964,01,25,18:30,,,,,
1964,01,25,19:30,23,,21,,
1964,01,25,20:30,23,,23,,
1964,01,25,21:30,23,,24,,
1964,01,25,22:30,23,,19,,
1964,01,25,23:30,20,,19,,
1964,01,26,00:30,20,,18,,
1964,01,26,01:30,20,,24,,
1964,01,26,02:30,20,,27,,
1964,01,26,03:30,18,,14,,
1964,01,26,04:30,18,,14,,
1964,01,26,05:30,18,,14,,
1964,01,26,06:30,18,,26,,
1964,01,26,07:30,18,,31,,
1964,01,26,08:30,18,,34,,
1964,01,26,09:30,18,,32,,
1964,01,26,10:30,18,,35,,
1964,01,26,11:30,18,,37,,
1964,01,26,12:30,18,,37,,
1964,01,26,13:30,18,,37,,
1964,01,26,14:30,18,,40,,
1964,01,26,15:30,18,,45,,
1964,01,26,16:30,18,,42,,
1964,01,26,17:30,18,,47,,
1964,01,26,18:30,18,,26,,
1964,01,26,19:30,18,,39,,
1964,01,26,20:30,18,,39,,
1964,01,26,21:30,18,,39,,
1964,01,26,22:30,18,,26,,
1964,01,26,23:30,18,,31,,
1964,01,27,00:30,18,,24,,
1964,01,27,01:30,18,,19,,
1964,01,27,02:30,18,,24,,
1964,01,27,03:30,18,,23,,
1964,01,27,04:30,18,,14,,
1964,01,27,05:30,18,,18,,
1964,01,27,06:30,,,,,
1964,01,27,07:30,,,,,
1964,01,27,08:30,,,,,
1964,01,27,09:30,,,,,
1964,01,27,10:30,,,,,
1964,01,27,11:30,,,,,
1964,01,27,12:30,,,,,
1964,01,27,13:30,,,,,
1964,01,27,14:30,,,,,
1964,01,27,15:30,,,,,
1964,01,27,16:30,,,,,
1964,01,27,17:30,,,,,
1964,01,27,18:30,,,,,
1964,01,27,19:30,,,,,
1964,01,27,20:30,,,,,
1964,01,27,21:30,,,,,
1964,01,27,22:30,,,,,
1964,01,27,23:30,,,,,
1964,01,28,00:30,,,,,
1964,01,28,01:30,,,,,
1964,01,28,02:30,,,,,
1964,01,28,03:30,,,,,
1964,01,28,04:30,,,,,
1964,01,28,05:30,,,,,
1964,01,28,06:30,,,,,
1964,01,28,07:30,,,,,
1964,01,28,08:30,,,,,
1964,01,28,09:30,,,,,
1964,01,28,10:30,,,,,
1964,01,28,11:30,,,,,
1964,01,28,12:30,,,,,
1964,01,28,13:30,23,,27,,
1964,01,28,14:30,,,,,
1964,01,28,15:30,,,,,
1964,01,28,16:30,,,,,
1964,01,28,17:30,,,,,
1964,01,28,18:30,,,,,
1964,01,28,19:30,,,,,
1964,01,28,20:30,23,,13,,
1964,01,28,21:30,23,,13,,
1964,01,28,22:30,11,,6,,
1964,01,28,23:30,14,,6,,
1964,01,29,00:30,14,,14,,
1964,01,29,01:30,9,,8,,
1964,01,29,02:30,7,,8,,
1964,01,29,03:30,11,,18,,
1964,01,29,04:30,9,,24,,
1964,01,29,05:30,9,,27,,
1964,01,29,06:30,11,,35,,
1964,01,29,07:30,14,,27,,
1964,01,29,08:30,16,,35,,
1964,01,29,09:30,14,,37,,
1964,01,29,10:30,14,,39,,
1964,01,29,11:30,16,,35,,
1964,01,29,12:30,14,,37,,
1964,01,29,13:30,14,,31,,
1964,01,29,14:30,23,,14,,
1964,01,29,15:30,36,,5,,
1964,01,29,16:30,36,,6,,
1964,01,29,17:30,34,,16,,
1964,01,29,18:30,36,,19,,
1964,01,29,19:30,36,,19,,
1964,01,29,20:30,34,,19,,
1964,01,29,21:30,36,,27,,
1964,01,29,22:30,36,,26,,
1964,01,29,23:30,36,,26,,
1964,01,30,00:30,36,,26,,
1964,01,30,01:30,36,,26,,
1964,01,30,02:30,36,,26,,
1964,01,30,03:30,36,,26,,
1964,01,30,04:30,36,,31,,
1964,01,30,05:30,36,,27,,
1964,01,30,06:30,36,,27,,
1964,01,30,07:30,36,,27,,
1964,01,30,08:30,36,,27,,
1964,01,30,09:30,,,,,
1964,01,30,10:30,,,,,
1964,01,30,11:30,,,,,
1964,01,30,12:30,,,,,
1964,01,30,13:30,,,,,
1964,01,30,14:30,,,,,
1964,01,30,15:30,,,,,
1964,01,30,16:30,,,,,
1964,01,30,17:30,,,,,
1964,01,30,18:30,,,,,
1964,01,30,19:30,,,,,
1964,01,30,20:30,,,,,
1964,01,30,21:30,,,,,
1964,01,30,22:30,,,,,
1964,01,30,23:30,,,,,
1964,01,31,00:30,,,,,
1964,01,31,01:30,,,,,
1964,01,31,02:30,,,,,
1964,01,31,03:30,,,,,
1964,01,31,04:30,,,,,
1964,01,31,05:30,,,,,
1964,01,31,06:30,,,,,
1964,01,31,07:30,,,,,
1964,01,31,08:30,,,,,
1964,01,31,09:30,,,,,
1964,01,31,10:30,,,,,
1964,01,31,11:30,32,,5,,
1964,01,31,12:30,34,,5,,
1964,01,31,13:30,36,,8,,
1964,01,31,14:30,36,,8,,
1964,01,31,15:30,,,,,
1964,01,31,16:30,,,,,
1964,01,31,17:30,,,,,
1964,01,31,18:30,,,,,
1964,01,31,19:30,,,,,
1964,01,31,20:30,,,,,
1964,01,31,21:30,,,,,
1964,01,31,22:30,,,,,
1964,01,31,23:30,,,,,
1964,02,01,00:30,,,,,
1964,02,01,01:30,,,,,
1964,02,01,02:30,,,,,
1964,02,01,03:30,,,,,
1964,02,01,04:30,,,,,
1964,02,01,05:30,,,,,
1964,02,01,06:30,,,,,
1964,02,01,07:30,,,,,
1964,02,01,08:30,,,,,
1964,02,01,09:30,,,,,
1964,02,01,10:30,,,,,
1964,02,01,11:30,,,,,
1964,02,01,12:30,,,,,
1964,02,01,13:30,,,,,
1964,02,01,14:30,23,,16,,
1964,02,01,15:30,20,,14,,
1964,02,01,16:30,,,,,
1964,02,01,17:30,,,,,
1964,02,01,18:30,,,,,
1964,02,01,19:30,,,,,
1964,02,01,20:30,,,,,
1964,02,01,21:30,,,,,
1964,02,01,22:30,,,,,
1964,02,01,23:30,18,,14,,
1964,02,02,00:30,18,,14,,
1964,02,02,01:30,,,,,
1964,02,02,02:30,18,,8,,
1964,02,02,03:30,18,,11,,
1964,02,02,04:30,18,,11,,
1964,02,02,05:30,,,,,
1964,02,02,06:30,,,,,
1964,02,02,07:30,,,,,
1964,02,02,08:30,,,,,
1964,02,02,09:30,,,,,
1964,02,02,10:30,,,,,
1964,02,02,11:30,,,,,
1964,02,02,12:30,,,,,
1964,02,02,13:30,,,,,
1964,02,02,14:30,14,,24,,
1964,02,02,15:30,14,,34,,
1964,02,02,16:30,11,,34,,
1964,02,02,17:30,11,,37,,
1964,02,02,18:30,14,,42,,
1964,02,02,19:30,11,,31,,
1964,02,02,20:30,11,,37,,
1964,02,02,21:30,11,,27,,
1964,02,02,22:30,11,,27,,
1964,02,02,23:30,11,,37,,
1964,02,03,00:30,11,,37,,
1964,02,03,01:30,11,,31,,
1964,02,03,02:30,14,,31,,
1964,02,03,03:30,16,,26,,
1964,02,03,04:30,18,,14,,
1964,02,03,05:30,16,,13,,
1964,02,03,06:30,14,,14,,
1964,02,03,07:30,16,,11,,
1964,02,03,08:30,16,,10,,
1964,02,03,09:30,16,,11,,
1964,02,03,10:30,16,,10,,
1964,02,03,11:30,16,,14,,
1964,02,03,12:30,18,,18,,
1964,02,03,13:30,,,,,
1964,02,03,14:30,,,,,
1964,02,03,15:30,,,,,
1964,02,03,16:30,,,,,
1964,02,03,17:30,,,,,
1964,02,03,18:30,,,,,
1964,02,03,19:30,18,,16,,
1964,02,03,20:30,18,,14,,
1964,02,03,21:30,18,,14,,
1964,02,03,22:30,18,,11,,
1964,02,03,23:30,18,,14,,
1964,02,04,00:30,,,,,
1964,02,04,01:30,,,,,
1964,02,04,02:30,,,,,
1964,02,04,03:30,,,,,
1964,02,04,04:30,14,,5,,
1964,02,04,05:30,16,,11,,
1964,02,04,06:30,18,,16,,
1964,02,04,07:30,,,,,
1964,02,04,08:30,,,,,
1964,02,04,09:30,,,,,
1964,02,04,10:30,,,,,
1964,02,04,11:30,,,,,
1964,02,04,12:30,,,,,
1964,02,04,13:30,18,,16,,
1964,02,04,14:30,18,,19,,
1964,02,04,15:30,18,,13,,
1964,02,04,16:30,18,,14,,
1964,02,04,17:30,18,,16,,
1964,02,04,18:30,18,,14,,
1964,02,04,19:30,16,,18,,
1964,02,04,20:30,18,,18,,
1964,02,04,21:30,20,,19,,
1964,02,04,22:30,,,,,
1964,02,04,23:30,20,,23,,
1964,02,05,00:30,18,,26,,
1964,02,05,01:30,18,,24,,
1964,02,05,02:30,20,,23,,
1964,02,05,03:30,23,,21,,
1964,02,05,04:30,23,,23,,
1964,02,05,05:30,23,,24,,
1964,02,05,06:30,20,,29,,
1964,02,05,07:30,,,,,
1964,02,05,08:30,,,,,
1964,02,05,09:30,,,,,
1964,02,05,10:30,20,,24,,
1964,02,05,11:30,,,,,
1964,02,05,12:30,,,,,
1964,02,05,13:30,20,,24,,
1964,02,05,14:30,,,,,
1964,02,05,15:30,,,,,
1964,02,05,16:30,20,,21,,
1964,02,05,17:30,,,,,
1964,02,05,18:30,,,,,
1964,02,05,19:30,,,,,
1964,02,05,20:30,20,,16,,
1964,02,05,21:30,18,,11,,
1964,02,05,22:30,18,,11,,
1964,02,05,23:30,16,,13,,
1964,02,06,00:30,11,,8,,
1964,02,06,01:30,14,,8,,
1964,02,06,02:30,11,,13,,
1964,02,06,03:30,7,,11,,
1964,02,06,04:30,2,,16,,
1964,02,06,05:30,2,,21,,
1964,02,06,06:30,36,,26,,
1964,02,06,07:30,36,,26,,
1964,02,06,08:30,34,,26,,
1964,02,06,09:30,34,,26,,
1964,02,06,10:30,32,,27,,
1964,02,06,11:30,32,,23,,
1964,02,06,12:30,,,,,
1964,02,06,13:30,,,,,
1964,02,06,14:30,,,,,
1964,02,06,15:30,,,,,
1964,02,06,16:30,,,,,
1964,02,06,17:30,,,,,
1964,02,06,18:30,,,,,
1964,02,06,19:30,,,,,
1964,02,06,20:30,,,,,
1964,02,06,21:30,,,,,
1964,02,06,22:30,,,,,
1964,02,06,23:30,,,,,
1964,02,07,00:30,,,,,
1964,02,07,01:30,,,,,
1964,02,07,02:30,,,,,
1964,02,07,03:30,,,,,
1964,02,07,04:30,,,,,
1964,02,07,05:30,,,,,
1964,02,07,06:30,,,,,
1964,02,07,07:30,,,,,
1964,02,07,08:30,,,,,
1964,02,07,09:30,,,,,
1964,02,07,10:30,,,,,
1964,02,07,11:30,,,,,
1964,02,07,12:30,,,,,
1964,02,07,13:30,,,,,
1964,02,07,14:30,,,,,
1964,02,07,15:30,,,,,
1964,02,07,16:30,9,,11,,
1964,02,07,17:30,11,,26,,
1964,02,07,18:30,11,,26,,
1964,02,07,19:30,11,,35,,
1964,02,07,20:30,11,,42,,
1964,02,07,21:30,11,,42,,
1964,02,07,22:30,11,,39,,
1964,02,07,23:30,11,,42,,
1964,02,08,00:30,11,,37,,
1964,02,08,01:30,14,,34,,
1964,02,08,02:30,16,,32,,
1964,02,08,03:30,18,,16,,
1964,02,08,04:30,18,,14,,
1964,02,08,05:30,18,,14,,
1964,02,08,06:30,18,,27,,
1964,02,08,07:30,20,,23,,
1964,02,08,08:30,20,,24,,
1964,02,08,09:30,20,,24,,
1964,02,08,10:30,20,,26,,
1964,02,08,11:30,20,,27,,
1964,02,08,12:30,20,,27,,
1964,02,08,13:30,20,,26,,
1964,02,08,14:30,20,,26,,
1964,02,08,15:30,,,,,
1964,02,08,16:30,,,,,
1964,02,08,17:30,,,,,
1964,02,08,18:30,,,,,
1964,02,08,19:30,,,,,
1964,02,08,20:30,14,,21,,
1964,02,08,21:30,14,,31,,
1964,02,08,22:30,11,,31,,
1964,02,08,23:30,9,,27,,
1964,02,09,00:30,14,,42,,
1964,02,09,01:30,16,,45,,
1964,02,09,02:30,18,,50,,
1964,02,09,03:30,20,,53,,
1964,02,09,04:30,18,,53,,
1964,02,09,05:30,18,,56,,
1964,02,09,06:30,20,,58,,
1964,02,09,07:30,20,,58,,
1964,02,09,08:30,23,,56,,
1964,02,09,09:30,23,,50,,
1964,02,09,10:30,23,,50,,
1964,02,09,11:30,23,,53,,
1964,02,09,12:30,23,,56,,
1964,02,09,13:30,23,,53,,
1964,02,09,14:30,23,,48,,
1964,02,09,15:30,,,,,
1964,02,09,16:30,23,,47,,
1964,02,09,17:30,23,,47,,
1964,02,09,18:30,23,,37,,
1964,02,09,19:30,23,,42,,
1964,02,09,20:30,25,,42,,
1964,02,09,21:30,23,,42,,
1964,02,09,22:30,25,,42,,
1964,02,09,23:30,25,,39,,
1964,02,10,00:30,25,,37,,
1964,02,10,01:30,25,,37,,
1964,02,10,02:30,27,,37,,
1964,02,10,03:30,25,,40,,
1964,02,10,04:30,25,,45,,
1964,02,10,05:30,25,,39,,
1964,02,10,06:30,25,,40,,
1964,02,10,07:30,25,,39,,
1964,02,10,08:30,,,,,
1964,02,10,09:30,,,,,
1964,02,10,10:30,23,,39,,
1964,02,10,11:30,,,,,
1964,02,10,12:30,,,,,
1964,02,10,13:30,,,,,
1964,02,10,14:30,,,,,
1964,02,10,15:30,,,,,
1964,02,10,16:30,,,,,
1964,02,10,17:30,,,,,
1964,02,10,18:30,,,,,
1964,02,10,19:30,,,,,
1964,02,10,20:30,,,,,
1964,02,10,21:30,,,,,
1964,02,10,22:30,,,,,
1964,02,10,23:30,,,,,
1964,02,11,00:30,,,,,
1964,02,11,01:30,,,,,
1964,02,11,02:30,,,,,
1964,02,11,03:30,,,,,
1964,02,11,04:30,,,,,
1964,02,11,05:30,,,,,
1964,02,11,06:30,,,,,
1964,02,11,07:30,,,,,
1964,02,11,08:30,,,,,
1964,02,11,09:30,,,,,
1964,02,11,10:30,,,,,
1964,02,11,11:30,,,,,
1964,02,11,12:30,,,,,
1964,02,11,13:30,,,,,
1964,02,11,14:30,,,,,
1964,02,11,15:30,,,,,
1964,02,11,16:30,25,,31,,
1964,02,11,17:30,25,,37,,
1964,02,11,18:30,27,,35,,
1964,02,11,19:30,27,,35,,
1964,02,11,20:30,27,,31,,
1964,02,11,21:30,27,,31,,
1964,02,11,22:30,,,,,
1964,02,11,23:30,,,,,
1964,02,12,00:30,27,,23,,
1964,02,12,01:30,27,,16,,
1964,02,12,02:30,,,,,
1964,02,12,03:30,,,,,
1964,02,12,04:30,,,,,
1964,02,12,05:30,,,,,
1964,02,12,06:30,,,,,
1964,02,12,07:30,,,,,
1964,02,12,08:30,,,,,
1964,02,12,09:30,,,,,
1964,02,12,10:30,,,,,
1964,02,12,11:30,,,,,
1964,02,12,12:30,,,,,
1964,02,12,13:30,,,,,
1964,02,12,14:30,,,,,
1964,02,12,15:30,,,,,
1964,02,12,16:30,,,,,
1964,02,12,17:30,,,,,
1964,02,12,18:30,,,,,
1964,02,12,19:30,,,,,
1964,02,12,20:30,,,,,
1964,02,12,21:30,,,,,
1964,02,12,22:30,,,,,
1964,02,12,23:30,,,,,
1964,02,13,00:30,,,,,
1964,02,13,01:30,,,,,
1964,02,13,02:30,,,,,
1964,02,13,03:30,,,,,
1964,02,13,04:30,18,,5,,
1964,02,13,05:30,16,,8,,
1964,02,13,06:30,,,0,,
1964,02,13,07:30,,,,,
1964,02,13,08:30,,,,,
1964,02,13,09:30,,,,,
1964,02,13,10:30,,,,,
1964,02,13,11:30,,,,,
1964,02,13,12:30,,,,,
1964,02,13,13:30,,,,,
1964,02,13,14:30,,,,,
1964,02,13,15:30,7,,18,,
1964,02,13,16:30,5,,19,,
1964,02,13,17:30,5,,21,,
1964,02,13,18:30,5,,16,,
1964,02,13,19:30,5,,18,,
1964,02,13,20:30,5,,16,,
1964,02,13,21:30,5,,24,,
1964,02,13,22:30,2,,18,,
1964,02,13,23:30,2,,18,,
1964,02,14,00:30,5,,19,,
1964,02,14,01:30,2,,21,,
1964,02,14,02:30,2,,23,,
1964,02,14,03:30,2,,23,,
1964,02,14,04:30,2,,26,,
1964,02,14,05:30,2,,23,,
1964,02,14,06:30,2,,24,,
1964,02,14,07:30,2,,16,,
1964,02,14,08:30,,,,,
1964,02,14,09:30,2,,16,,
1964,02,14,10:30,36,,13,,
1964,02,14,11:30,32,,6,,
1964,02,14,12:30,32,,8,,
1964,02,14,13:30,32,,5,,
1964,02,14,14:30,32,,5,,
1964,02,14,15:30,,,0,,
1964,02,14,16:30,9,,6,,
1964,02,14,17:30,25,,6,,
1964,02,14,18:30,23,,11,,
1964,02,14,19:30,20,,11,,
1964,02,14,20:30,20,,13,,
1964,02,14,21:30,20,,14,,
1964,02,14,22:30,18,,14,,
1964,02,14,23:30,20,,10,,
1964,02,15,00:30,20,,8,,
1964,02,15,01:30,20,,6,,
1964,02,15,02:30,20,,5,,
